​​Dr. Ayman M. Abdallah;http://www.kfupm.edu.sa/departments/ae/Lists/Faculties/Attachments/2/Dr.%20Ayman%20M%20Abdallah.JPG
Dr. Ahmed Z. Al-Garni;http://www.kfupm.edu.sa/departments/ae/Lists/Faculties/Attachments/3/Dr.AhmedZ.AlGarni.jpg
Dr. Wael G. Abdelrahman;http://www.kfupm.edu.sa/departments/ae/Lists/Faculties/Attachments/4/Dr.Wael.jpg
Dr. Mohammed Ghazy;http://www.kfupm.edu.sa/departments/ae/Lists/Faculties/Attachments/10/M%20Ghazy.jpg
Dr. Naef A. A. Qasem;http://www.kfupm.edu.sa/departments/ae/Lists/Faculties/Attachments/11/Naef%20photo.jpg
Dr. Salman A. Al-fifi;http://www.kfupm.edu.sa/departments/ae/Lists/Faculties/Attachments/7/Mr.salman.jpg
Mr. Sultan M. Ghazzawi;http://www.kfupm.edu.sa/departments/ae/Lists/Faculties/Attachments/9/SultanGhazawi.jpg
